"","t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
"31",32,38,1.74609054171631,0.0840088203574477,1.58529734174867,1.61024405695727,1.68871708371221,1.7447434346016,1.80199556196258,1.88653218111916,1.91453901627777
"32",33,39,1.74158149669876,0.0809381561318302,1.58653785017376,1.61062259857324,1.68632767957154,1.74032781893325,1.79546871536444,1.87681684657037,1.90374949605119
"33",34,40,1.73290979045861,0.0778885028258934,1.58359351486456,1.60681552805606,1.67975813945351,1.73174298764315,1.78478953871657,1.86298416039713,1.88885674090454
"34",35,41,1.67263681559115,0.0738487194622905,1.53100848978984,1.55304817007391,1.6222519678985,1.67155010768783,1.7218370680253,1.79593235371024,1.82044066062888
"35",36,42,1.6187011828882,0.0702456480678619,1.48393189394571,1.5049162114401,1.57078366584437,1.61768516254127,1.66551115782147,1.73595192191227,1.75924429424086
"36",37,43,1.63077379275002,0.0683655938080817,1.49951457515967,1.5199751976077,1.5841559874712,1.62981854738115,1.67635030233122,1.74483084258356,1.76746147042507
"37",38,44,1.61051951032263,0.0659141756222148,1.48390389465008,1.50365553636467,1.56558454560469,1.60962037042895,1.65447433699776,1.72045055526243,1.74224475570356
"38",39,45,1.5850654200338,0.0634533998425743,1.46312217361571,1.48215781330997,1.54181776630454,1.5842187775106,1.62739016068532,1.6908610220034,1.71181996866143
"39",40,46,1.56077894786486,0.061171749904068,1.44317123236394,1.46154171454463,1.51909521013486,1.55997985068436,1.60159159965703,1.66274199284581,1.6829277786049
"40",41,47,1.59453503693559,0.0601390279266692,1.47882751421979,1.49692132012733,1.55357031664009,1.59377903856856,1.6346756505639,1.69472754891365,1.71453875881884
